clip_name,clip_path,label
v_FrisbeeCatch_g13_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g13_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g07_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g07_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g11_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g11_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g10_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g10_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g07_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g07_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g18_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g18_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g21_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g21_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g02_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g02_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g03_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g03_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g22_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g22_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g13_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g13_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g09_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g09_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g01_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g01_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g19_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g19_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g23_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g23_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g10_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g10_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g18_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g18_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g14_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g14_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g22_c06,/train/FrisbeeCatch/v_FrisbeeCatch_g22_c06.avi,FrisbeeCatch
v_FrisbeeCatch_g04_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g04_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g05_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g05_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g03_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g03_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g22_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g22_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g01_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g01_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g18_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g18_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g23_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g23_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g08_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g08_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g25_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g25_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g08_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g08_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g14_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g14_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g01_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g01_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g03_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g03_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g05_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g05_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g15_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g15_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g20_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g20_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g16_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g16_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g06_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g06_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g12_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g12_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g20_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g20_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g04_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g04_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g03_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g03_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g11_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g11_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g23_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g23_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g08_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g08_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g12_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g12_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g17_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g17_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g24_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g24_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g22_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g22_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g10_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g10_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g12_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g12_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g24_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g24_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g09_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g09_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g24_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g24_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g13_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g13_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g19_c06,/train/FrisbeeCatch/v_FrisbeeCatch_g19_c06.avi,FrisbeeCatch
v_FrisbeeCatch_g15_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g15_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g16_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g16_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g21_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g21_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g02_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g02_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g14_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g14_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g06_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g06_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g02_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g02_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g20_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g20_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g02_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g02_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g17_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g17_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g22_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g22_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g10_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g10_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g16_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g16_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g09_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g09_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g13_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g13_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g23_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g23_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g20_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g20_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g01_c05,/train/FrisbeeCatch/v_FrisbeeCatch_g01_c05.avi,FrisbeeCatch
v_FrisbeeCatch_g05_c03,/train/FrisbeeCatch/v_FrisbeeCatch_g05_c03.avi,FrisbeeCatch
v_FrisbeeCatch_g06_c01,/train/FrisbeeCatch/v_FrisbeeCatch_g06_c01.avi,FrisbeeCatch
v_FrisbeeCatch_g12_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g12_c02.avi,FrisbeeCatch
v_FrisbeeCatch_g20_c04,/train/FrisbeeCatch/v_FrisbeeCatch_g20_c04.avi,FrisbeeCatch
v_FrisbeeCatch_g15_c02,/train/FrisbeeCatch/v_FrisbeeCatch_g15_c02.avi,FrisbeeCatch
v_LongJump_g21_c04,/train/LongJump/v_LongJump_g21_c04.avi,LongJump
v_LongJump_g05_c04,/train/LongJump/v_LongJump_g05_c04.avi,LongJump
v_LongJump_g10_c06,/train/LongJump/v_LongJump_g10_c06.avi,LongJump
v_LongJump_g03_c03,/train/LongJump/v_LongJump_g03_c03.avi,LongJump
v_LongJump_g18_c04,/train/LongJump/v_LongJump_g18_c04.avi,LongJump
v_LongJump_g07_c05,/train/LongJump/v_LongJump_g07_c05.avi,LongJump
v_LongJump_g08_c05,/train/LongJump/v_LongJump_g08_c05.avi,LongJump
v_LongJump_g09_c05,/train/LongJump/v_LongJump_g09_c05.avi,LongJump
v_LongJump_g22_c04,/train/LongJump/v_LongJump_g22_c04.avi,LongJump
v_LongJump_g14_c04,/train/LongJump/v_LongJump_g14_c04.avi,LongJump
v_LongJump_g25_c03,/train/LongJump/v_LongJump_g25_c03.avi,LongJump
v_LongJump_g19_c01,/train/LongJump/v_LongJump_g19_c01.avi,LongJump
v_LongJump_g11_c03,/train/LongJump/v_LongJump_g11_c03.avi,LongJump
v_LongJump_g15_c04,/train/LongJump/v_LongJump_g15_c04.avi,LongJump
v_LongJump_g04_c04,/train/LongJump/v_LongJump_g04_c04.avi,LongJump
v_LongJump_g18_c02,/train/LongJump/v_LongJump_g18_c02.avi,LongJump
v_LongJump_g16_c03,/train/LongJump/v_LongJump_g16_c03.avi,LongJump
v_LongJump_g01_c07,/train/LongJump/v_LongJump_g01_c07.avi,LongJump
v_LongJump_g07_c03,/train/LongJump/v_LongJump_g07_c03.avi,LongJump
v_LongJump_g20_c04,/train/LongJump/v_LongJump_g20_c04.avi,LongJump
v_LongJump_g02_c04,/train/LongJump/v_LongJump_g02_c04.avi,LongJump
v_LongJump_g10_c07,/train/LongJump/v_LongJump_g10_c07.avi,LongJump
v_LongJump_g16_c01,/train/LongJump/v_LongJump_g16_c01.avi,LongJump
v_LongJump_g07_c02,/train/LongJump/v_LongJump_g07_c02.avi,LongJump
v_LongJump_g18_c05,/train/LongJump/v_LongJump_g18_c05.avi,LongJump
v_LongJump_g06_c02,/train/LongJump/v_LongJump_g06_c02.avi,LongJump
v_LongJump_g12_c01,/train/LongJump/v_LongJump_g12_c01.avi,LongJump
v_LongJump_g08_c06,/train/LongJump/v_LongJump_g08_c06.avi,LongJump
v_LongJump_g11_c02,/train/LongJump/v_LongJump_g11_c02.avi,LongJump
v_LongJump_g11_c05,/train/LongJump/v_LongJump_g11_c05.avi,LongJump
v_LongJump_g14_c01,/train/LongJump/v_LongJump_g14_c01.avi,LongJump
v_LongJump_g24_c01,/train/LongJump/v_LongJump_g24_c01.avi,LongJump
v_LongJump_g22_c03,/train/LongJump/v_LongJump_g22_c03.avi,LongJump
v_LongJump_g05_c05,/train/LongJump/v_LongJump_g05_c05.avi,LongJump
v_LongJump_g09_c02,/train/LongJump/v_LongJump_g09_c02.avi,LongJump
v_LongJump_g10_c02,/train/LongJump/v_LongJump_g10_c02.avi,LongJump
v_LongJump_g04_c07,/train/LongJump/v_LongJump_g04_c07.avi,LongJump
v_LongJump_g10_c04,/train/LongJump/v_LongJump_g10_c04.avi,LongJump
v_LongJump_g14_c02,/train/LongJump/v_LongJump_g14_c02.avi,LongJump
v_LongJump_g10_c05,/train/LongJump/v_LongJump_g10_c05.avi,LongJump
v_LongJump_g22_c01,/train/LongJump/v_LongJump_g22_c01.avi,LongJump
v_LongJump_g17_c04,/train/LongJump/v_LongJump_g17_c04.avi,LongJump
v_LongJump_g02_c05,/train/LongJump/v_LongJump_g02_c05.avi,LongJump
v_LongJump_g12_c03,/train/LongJump/v_LongJump_g12_c03.avi,LongJump
v_LongJump_g08_c03,/train/LongJump/v_LongJump_g08_c03.avi,LongJump
v_LongJump_g12_c05,/train/LongJump/v_LongJump_g12_c05.avi,LongJump
v_LongJump_g20_c02,/train/LongJump/v_LongJump_g20_c02.avi,LongJump
v_LongJump_g11_c04,/train/LongJump/v_LongJump_g11_c04.avi,LongJump
v_LongJump_g09_c01,/train/LongJump/v_LongJump_g09_c01.avi,LongJump
v_LongJump_g12_c02,/train/LongJump/v_LongJump_g12_c02.avi,LongJump
v_LongJump_g19_c05,/train/LongJump/v_LongJump_g19_c05.avi,LongJump
v_LongJump_g23_c03,/train/LongJump/v_LongJump_g23_c03.avi,LongJump
v_LongJump_g07_c01,/train/LongJump/v_LongJump_g07_c01.avi,LongJump
v_LongJump_g19_c02,/train/LongJump/v_LongJump_g19_c02.avi,LongJump
v_LongJump_g13_c03,/train/LongJump/v_LongJump_g13_c03.avi,LongJump
v_LongJump_g03_c06,/train/LongJump/v_LongJump_g03_c06.avi,LongJump
v_LongJump_g17_c01,/train/LongJump/v_LongJump_g17_c01.avi,LongJump
v_LongJump_g15_c05,/train/LongJump/v_LongJump_g15_c05.avi,LongJump
v_LongJump_g17_c03,/train/LongJump/v_LongJump_g17_c03.avi,LongJump
v_LongJump_g20_c03,/train/LongJump/v_LongJump_g20_c03.avi,LongJump
v_LongJump_g25_c01,/train/LongJump/v_LongJump_g25_c01.avi,LongJump
v_LongJump_g03_c04,/train/LongJump/v_LongJump_g03_c04.avi,LongJump
v_LongJump_g01_c05,/train/LongJump/v_LongJump_g01_c05.avi,LongJump
v_LongJump_g13_c06,/train/LongJump/v_LongJump_g13_c06.avi,LongJump
v_LongJump_g02_c03,/train/LongJump/v_LongJump_g02_c03.avi,LongJump
v_LongJump_g04_c02,/train/LongJump/v_LongJump_g04_c02.avi,LongJump
v_LongJump_g12_c04,/train/LongJump/v_LongJump_g12_c04.avi,LongJump
v_LongJump_g05_c01,/train/LongJump/v_LongJump_g05_c01.avi,LongJump
v_LongJump_g09_c03,/train/LongJump/v_LongJump_g09_c03.avi,LongJump
v_LongJump_g13_c05,/train/LongJump/v_LongJump_g13_c05.avi,LongJump
v_LongJump_g08_c04,/train/LongJump/v_LongJump_g08_c04.avi,LongJump
v_LongJump_g01_c03,/train/LongJump/v_LongJump_g01_c03.avi,LongJump
v_LongJump_g15_c02,/train/LongJump/v_LongJump_g15_c02.avi,LongJump
v_LongJump_g04_c03,/train/LongJump/v_LongJump_g04_c03.avi,LongJump
v_LongJump_g25_c04,/train/LongJump/v_LongJump_g25_c04.avi,LongJump
v_LongJump_g24_c02,/train/LongJump/v_LongJump_g24_c02.avi,LongJump
v_LongJump_g16_c04,/train/LongJump/v_LongJump_g16_c04.avi,LongJump
v_LongJump_g21_c01,/train/LongJump/v_LongJump_g21_c01.avi,LongJump
v_LongJump_g07_c04,/train/LongJump/v_LongJump_g07_c04.avi,LongJump
v_LongJump_g06_c04,/train/LongJump/v_LongJump_g06_c04.avi,LongJump
v_LongJump_g03_c05,/train/LongJump/v_LongJump_g03_c05.avi,LongJump
v_LongJump_g03_c01,/train/LongJump/v_LongJump_g03_c01.avi,LongJump
v_LongJump_g06_c01,/train/LongJump/v_LongJump_g06_c01.avi,LongJump
v_LongJump_g17_c02,/train/LongJump/v_LongJump_g17_c02.avi,LongJump
v_LongJump_g17_c05,/train/LongJump/v_LongJump_g17_c05.avi,LongJump
v_LongJump_g01_c04,/train/LongJump/v_LongJump_g01_c04.avi,LongJump
v_LongJump_g06_c03,/train/LongJump/v_LongJump_g06_c03.avi,LongJump
v_LongJump_g20_c01,/train/LongJump/v_LongJump_g20_c01.avi,LongJump
v_LongJump_g09_c06,/train/LongJump/v_LongJump_g09_c06.avi,LongJump
v_LongJump_g11_c06,/train/LongJump/v_LongJump_g11_c06.avi,LongJump
v_LongJump_g08_c01,/train/LongJump/v_LongJump_g08_c01.avi,LongJump
v_LongJump_g10_c03,/train/LongJump/v_LongJump_g10_c03.avi,LongJump
v_LongJump_g19_c06,/train/LongJump/v_LongJump_g19_c06.avi,LongJump
v_LongJump_g23_c01,/train/LongJump/v_LongJump_g23_c01.avi,LongJump
v_LongJump_g01_c06,/train/LongJump/v_LongJump_g01_c06.avi,LongJump
v_LongJump_g14_c03,/train/LongJump/v_LongJump_g14_c03.avi,LongJump
v_LongJump_g15_c03,/train/LongJump/v_LongJump_g15_c03.avi,LongJump
v_LongJump_g18_c03,/train/LongJump/v_LongJump_g18_c03.avi,LongJump
v_FieldHockeyPenalty_g09_c05,/train/FieldHockeyPenalty/v_FieldHockeyPenalty_g09_c05.avi,FieldHockeyPenalty
v_FieldHockeyPenalty_g20_c04,/train/FieldHockeyPenalty/v_FieldHockeyPenalty_g20_c04.avi,FieldHockeyPenalty
v_FieldHockeyPenalty_g21_c02,/train/FieldHockeyPenalty/v_FieldHockeyPenalty_g21_c02.avi,FieldHockeyPenalty
v_FieldHockeyPenalty_g12_c05,/train/FieldHockeyPenalty/v_FieldHockeyPenalty_g12_c05.avi,FieldHockeyPenalty
