clip_name,clip_path,label
v_Rowing_g04_c06,/train/Rowing/v_Rowing_g04_c06.avi,Rowing
v_Rowing_g15_c06,/train/Rowing/v_Rowing_g15_c06.avi,Rowing
v_Rowing_g01_c01,/train/Rowing/v_Rowing_g01_c01.avi,Rowing
v_Rowing_g08_c04,/train/Rowing/v_Rowing_g08_c04.avi,Rowing
v_Rowing_g24_c03,/train/Rowing/v_Rowing_g24_c03.avi,Rowing
v_Rowing_g05_c03,/train/Rowing/v_Rowing_g05_c03.avi,Rowing
v_Rowing_g09_c03,/train/Rowing/v_Rowing_g09_c03.avi,Rowing
v_Rowing_g04_c03,/train/Rowing/v_Rowing_g04_c03.avi,Rowing
v_Rowing_g07_c04,/train/Rowing/v_Rowing_g07_c04.avi,Rowing
v_Rowing_g15_c04,/train/Rowing/v_Rowing_g15_c04.avi,Rowing
v_Rowing_g09_c01,/train/Rowing/v_Rowing_g09_c01.avi,Rowing
v_Rowing_g02_c03,/train/Rowing/v_Rowing_g02_c03.avi,Rowing
v_Rowing_g19_c04,/train/Rowing/v_Rowing_g19_c04.avi,Rowing
v_Rowing_g07_c02,/train/Rowing/v_Rowing_g07_c02.avi,Rowing
v_Rowing_g16_c03,/train/Rowing/v_Rowing_g16_c03.avi,Rowing
v_Rowing_g05_c02,/train/Rowing/v_Rowing_g05_c02.avi,Rowing
v_Rowing_g13_c04,/train/Rowing/v_Rowing_g13_c04.avi,Rowing
v_Rowing_g16_c02,/train/Rowing/v_Rowing_g16_c02.avi,Rowing
v_Rowing_g17_c05,/train/Rowing/v_Rowing_g17_c05.avi,Rowing
v_Rowing_g08_c02,/train/Rowing/v_Rowing_g08_c02.avi,Rowing
v_Rowing_g14_c06,/train/Rowing/v_Rowing_g14_c06.avi,Rowing
v_Rowing_g04_c04,/train/Rowing/v_Rowing_g04_c04.avi,Rowing
v_Rowing_g18_c04,/train/Rowing/v_Rowing_g18_c04.avi,Rowing
v_Rowing_g04_c01,/train/Rowing/v_Rowing_g04_c01.avi,Rowing
v_Rowing_g12_c03,/train/Rowing/v_Rowing_g12_c03.avi,Rowing
v_Rowing_g12_c02,/train/Rowing/v_Rowing_g12_c02.avi,Rowing
v_Rowing_g03_c03,/train/Rowing/v_Rowing_g03_c03.avi,Rowing
v_Rowing_g21_c03,/train/Rowing/v_Rowing_g21_c03.avi,Rowing
v_Rowing_g12_c01,/train/Rowing/v_Rowing_g12_c01.avi,Rowing
v_Rowing_g14_c03,/train/Rowing/v_Rowing_g14_c03.avi,Rowing
v_Rowing_g06_c03,/train/Rowing/v_Rowing_g06_c03.avi,Rowing
v_Rowing_g13_c01,/train/Rowing/v_Rowing_g13_c01.avi,Rowing
v_Rowing_g25_c05,/train/Rowing/v_Rowing_g25_c05.avi,Rowing
v_Rowing_g25_c02,/train/Rowing/v_Rowing_g25_c02.avi,Rowing
v_Rowing_g15_c01,/train/Rowing/v_Rowing_g15_c01.avi,Rowing
v_Rowing_g10_c06,/train/Rowing/v_Rowing_g10_c06.avi,Rowing
v_Rowing_g13_c05,/train/Rowing/v_Rowing_g13_c05.avi,Rowing
v_Rowing_g21_c04,/train/Rowing/v_Rowing_g21_c04.avi,Rowing
v_Rowing_g06_c01,/train/Rowing/v_Rowing_g06_c01.avi,Rowing
v_Rowing_g02_c01,/train/Rowing/v_Rowing_g02_c01.avi,Rowing
v_Rowing_g20_c03,/train/Rowing/v_Rowing_g20_c03.avi,Rowing
v_Rowing_g23_c03,/train/Rowing/v_Rowing_g23_c03.avi,Rowing
v_Rowing_g01_c03,/train/Rowing/v_Rowing_g01_c03.avi,Rowing
v_Rowing_g20_c01,/train/Rowing/v_Rowing_g20_c01.avi,Rowing
v_Rowing_g25_c03,/train/Rowing/v_Rowing_g25_c03.avi,Rowing
v_Rowing_g19_c03,/train/Rowing/v_Rowing_g19_c03.avi,Rowing
v_Rowing_g14_c04,/train/Rowing/v_Rowing_g14_c04.avi,Rowing
v_Rowing_g06_c02,/train/Rowing/v_Rowing_g06_c02.avi,Rowing
v_Rowing_g15_c07,/train/Rowing/v_Rowing_g15_c07.avi,Rowing
v_Rowing_g07_c01,/train/Rowing/v_Rowing_g07_c01.avi,Rowing
v_Rowing_g15_c03,/train/Rowing/v_Rowing_g15_c03.avi,Rowing
v_Rowing_g24_c02,/train/Rowing/v_Rowing_g24_c02.avi,Rowing
v_Rowing_g10_c07,/train/Rowing/v_Rowing_g10_c07.avi,Rowing
v_Rowing_g20_c04,/train/Rowing/v_Rowing_g20_c04.avi,Rowing
v_Rowing_g21_c01,/train/Rowing/v_Rowing_g21_c01.avi,Rowing
v_Rowing_g23_c02,/train/Rowing/v_Rowing_g23_c02.avi,Rowing
v_Rowing_g03_c04,/train/Rowing/v_Rowing_g03_c04.avi,Rowing
v_Rowing_g14_c05,/train/Rowing/v_Rowing_g14_c05.avi,Rowing
v_Rowing_g17_c01,/train/Rowing/v_Rowing_g17_c01.avi,Rowing
v_Rowing_g13_c03,/train/Rowing/v_Rowing_g13_c03.avi,Rowing
v_Rowing_g22_c01,/train/Rowing/v_Rowing_g22_c01.avi,Rowing
v_Rowing_g17_c07,/train/Rowing/v_Rowing_g17_c07.avi,Rowing
v_Rowing_g22_c04,/train/Rowing/v_Rowing_g22_c04.avi,Rowing
v_Rowing_g11_c05,/train/Rowing/v_Rowing_g11_c05.avi,Rowing
v_Rowing_g09_c05,/train/Rowing/v_Rowing_g09_c05.avi,Rowing
v_Rowing_g08_c01,/train/Rowing/v_Rowing_g08_c01.avi,Rowing
v_Rowing_g23_c04,/train/Rowing/v_Rowing_g23_c04.avi,Rowing
v_Rowing_g12_c06,/train/Rowing/v_Rowing_g12_c06.avi,Rowing
v_Rowing_g09_c06,/train/Rowing/v_Rowing_g09_c06.avi,Rowing
v_Rowing_g07_c05,/train/Rowing/v_Rowing_g07_c05.avi,Rowing
v_Rowing_g25_c04,/train/Rowing/v_Rowing_g25_c04.avi,Rowing
v_Rowing_g12_c04,/train/Rowing/v_Rowing_g12_c04.avi,Rowing
v_Rowing_g03_c05,/train/Rowing/v_Rowing_g03_c05.avi,Rowing
v_Rowing_g17_c06,/train/Rowing/v_Rowing_g17_c06.avi,Rowing
v_Rowing_g18_c02,/train/Rowing/v_Rowing_g18_c02.avi,Rowing
v_Rowing_g02_c04,/train/Rowing/v_Rowing_g02_c04.avi,Rowing
v_Rowing_g01_c02,/train/Rowing/v_Rowing_g01_c02.avi,Rowing
v_Rowing_g14_c07,/train/Rowing/v_Rowing_g14_c07.avi,Rowing
v_Rowing_g13_c07,/train/Rowing/v_Rowing_g13_c07.avi,Rowing
v_Rowing_g05_c04,/train/Rowing/v_Rowing_g05_c04.avi,Rowing
v_Rowing_g04_c05,/train/Rowing/v_Rowing_g04_c05.avi,Rowing
v_Rowing_g06_c04,/train/Rowing/v_Rowing_g06_c04.avi,Rowing
v_Rowing_g17_c02,/train/Rowing/v_Rowing_g17_c02.avi,Rowing
v_Rowing_g24_c05,/train/Rowing/v_Rowing_g24_c05.avi,Rowing
v_Rowing_g21_c02,/train/Rowing/v_Rowing_g21_c02.avi,Rowing
v_Rowing_g23_c01,/train/Rowing/v_Rowing_g23_c01.avi,Rowing
v_Rowing_g02_c02,/train/Rowing/v_Rowing_g02_c02.avi,Rowing
v_Rowing_g13_c02,/train/Rowing/v_Rowing_g13_c02.avi,Rowing
v_Rowing_g14_c01,/train/Rowing/v_Rowing_g14_c01.avi,Rowing
v_Rowing_g17_c03,/train/Rowing/v_Rowing_g17_c03.avi,Rowing
v_Rowing_g22_c02,/train/Rowing/v_Rowing_g22_c02.avi,Rowing
v_Rowing_g08_c03,/train/Rowing/v_Rowing_g08_c03.avi,Rowing
v_Rowing_g11_c03,/train/Rowing/v_Rowing_g11_c03.avi,Rowing
v_Rowing_g25_c06,/train/Rowing/v_Rowing_g25_c06.avi,Rowing
v_Rowing_g02_c05,/train/Rowing/v_Rowing_g02_c05.avi,Rowing
v_Rowing_g03_c06,/train/Rowing/v_Rowing_g03_c06.avi,Rowing
v_Rowing_g10_c05,/train/Rowing/v_Rowing_g10_c05.avi,Rowing
v_SoccerJuggling_g20_c06,/train/SoccerJuggling/v_SoccerJuggling_g20_c06.avi,SoccerJuggling
v_SoccerJuggling_g03_c02,/train/SoccerJuggling/v_SoccerJuggling_g03_c02.avi,SoccerJuggling
v_SoccerJuggling_g15_c02,/train/SoccerJuggling/v_SoccerJuggling_g15_c02.avi,SoccerJuggling
v_SoccerJuggling_g13_c05,/train/SoccerJuggling/v_SoccerJuggling_g13_c05.avi,SoccerJuggling
v_SoccerJuggling_g05_c05,/train/SoccerJuggling/v_SoccerJuggling_g05_c05.avi,SoccerJuggling
v_SoccerJuggling_g21_c03,/train/SoccerJuggling/v_SoccerJuggling_g21_c03.avi,SoccerJuggling
v_SoccerJuggling_g05_c01,/train/SoccerJuggling/v_SoccerJuggling_g05_c01.avi,SoccerJuggling
v_SoccerJuggling_g13_c03,/train/SoccerJuggling/v_SoccerJuggling_g13_c03.avi,SoccerJuggling
v_SoccerJuggling_g25_c01,/train/SoccerJuggling/v_SoccerJuggling_g25_c01.avi,SoccerJuggling
v_SoccerJuggling_g14_c06,/train/SoccerJuggling/v_SoccerJuggling_g14_c06.avi,SoccerJuggling
v_SoccerJuggling_g19_c03,/train/SoccerJuggling/v_SoccerJuggling_g19_c03.avi,SoccerJuggling
v_SoccerJuggling_g06_c03,/train/SoccerJuggling/v_SoccerJuggling_g06_c03.avi,SoccerJuggling
v_SoccerJuggling_g02_c03,/train/SoccerJuggling/v_SoccerJuggling_g02_c03.avi,SoccerJuggling
v_SoccerJuggling_g10_c04,/train/SoccerJuggling/v_SoccerJuggling_g10_c04.avi,SoccerJuggling
v_SoccerJuggling_g11_c04,/train/SoccerJuggling/v_SoccerJuggling_g11_c04.avi,SoccerJuggling
v_SoccerJuggling_g19_c04,/train/SoccerJuggling/v_SoccerJuggling_g19_c04.avi,SoccerJuggling
v_SoccerJuggling_g15_c01,/train/SoccerJuggling/v_SoccerJuggling_g15_c01.avi,SoccerJuggling
v_SoccerJuggling_g22_c03,/train/SoccerJuggling/v_SoccerJuggling_g22_c03.avi,SoccerJuggling
v_SoccerJuggling_g22_c07,/train/SoccerJuggling/v_SoccerJuggling_g22_c07.avi,SoccerJuggling
v_SoccerJuggling_g25_c04,/train/SoccerJuggling/v_SoccerJuggling_g25_c04.avi,SoccerJuggling
v_SoccerJuggling_g06_c02,/train/SoccerJuggling/v_SoccerJuggling_g06_c02.avi,SoccerJuggling
v_SoccerJuggling_g09_c06,/train/SoccerJuggling/v_SoccerJuggling_g09_c06.avi,SoccerJuggling
v_SoccerJuggling_g07_c04,/train/SoccerJuggling/v_SoccerJuggling_g07_c04.avi,SoccerJuggling
v_SoccerJuggling_g02_c02,/train/SoccerJuggling/v_SoccerJuggling_g02_c02.avi,SoccerJuggling
v_SoccerJuggling_g01_c02,/train/SoccerJuggling/v_SoccerJuggling_g01_c02.avi,SoccerJuggling
v_SoccerJuggling_g19_c01,/train/SoccerJuggling/v_SoccerJuggling_g19_c01.avi,SoccerJuggling
v_SoccerJuggling_g04_c02,/train/SoccerJuggling/v_SoccerJuggling_g04_c02.avi,SoccerJuggling
v_SoccerJuggling_g23_c05,/train/SoccerJuggling/v_SoccerJuggling_g23_c05.avi,SoccerJuggling
v_SoccerJuggling_g21_c05,/train/SoccerJuggling/v_SoccerJuggling_g21_c05.avi,SoccerJuggling
v_SoccerJuggling_g25_c05,/train/SoccerJuggling/v_SoccerJuggling_g25_c05.avi,SoccerJuggling
v_SoccerJuggling_g11_c05,/train/SoccerJuggling/v_SoccerJuggling_g11_c05.avi,SoccerJuggling
v_SoccerJuggling_g02_c06,/train/SoccerJuggling/v_SoccerJuggling_g02_c06.avi,SoccerJuggling
v_SoccerJuggling_g02_c04,/train/SoccerJuggling/v_SoccerJuggling_g02_c04.avi,SoccerJuggling
v_SoccerJuggling_g13_c02,/train/SoccerJuggling/v_SoccerJuggling_g13_c02.avi,SoccerJuggling
v_SoccerJuggling_g09_c01,/train/SoccerJuggling/v_SoccerJuggling_g09_c01.avi,SoccerJuggling
v_SoccerJuggling_g17_c03,/train/SoccerJuggling/v_SoccerJuggling_g17_c03.avi,SoccerJuggling
v_SoccerJuggling_g16_c01,/train/SoccerJuggling/v_SoccerJuggling_g16_c01.avi,SoccerJuggling
v_SoccerJuggling_g18_c07,/train/SoccerJuggling/v_SoccerJuggling_g18_c07.avi,SoccerJuggling
v_SoccerJuggling_g19_c05,/train/SoccerJuggling/v_SoccerJuggling_g19_c05.avi,SoccerJuggling
v_SoccerJuggling_g24_c02,/train/SoccerJuggling/v_SoccerJuggling_g24_c02.avi,SoccerJuggling
v_SoccerJuggling_g21_c01,/train/SoccerJuggling/v_SoccerJuggling_g21_c01.avi,SoccerJuggling
v_SoccerJuggling_g13_c04,/train/SoccerJuggling/v_SoccerJuggling_g13_c04.avi,SoccerJuggling
v_SoccerJuggling_g02_c05,/train/SoccerJuggling/v_SoccerJuggling_g02_c05.avi,SoccerJuggling
v_SoccerJuggling_g22_c02,/train/SoccerJuggling/v_SoccerJuggling_g22_c02.avi,SoccerJuggling
v_SoccerJuggling_g18_c04,/train/SoccerJuggling/v_SoccerJuggling_g18_c04.avi,SoccerJuggling
v_SoccerJuggling_g24_c04,/train/SoccerJuggling/v_SoccerJuggling_g24_c04.avi,SoccerJuggling
v_SoccerJuggling_g07_c03,/train/SoccerJuggling/v_SoccerJuggling_g07_c03.avi,SoccerJuggling
v_SoccerJuggling_g22_c06,/train/SoccerJuggling/v_SoccerJuggling_g22_c06.avi,SoccerJuggling
v_SoccerJuggling_g12_c02,/train/SoccerJuggling/v_SoccerJuggling_g12_c02.avi,SoccerJuggling
v_SoccerJuggling_g23_c01,/train/SoccerJuggling/v_SoccerJuggling_g23_c01.avi,SoccerJuggling
v_SoccerJuggling_g05_c06,/train/SoccerJuggling/v_SoccerJuggling_g05_c06.avi,SoccerJuggling
v_SoccerJuggling_g18_c03,/train/SoccerJuggling/v_SoccerJuggling_g18_c03.avi,SoccerJuggling
v_SoccerJuggling_g12_c06,/train/SoccerJuggling/v_SoccerJuggling_g12_c06.avi,SoccerJuggling
v_SoccerJuggling_g14_c04,/train/SoccerJuggling/v_SoccerJuggling_g14_c04.avi,SoccerJuggling
v_SoccerJuggling_g03_c03,/train/SoccerJuggling/v_SoccerJuggling_g03_c03.avi,SoccerJuggling
v_SoccerJuggling_g12_c03,/train/SoccerJuggling/v_SoccerJuggling_g12_c03.avi,SoccerJuggling
v_SoccerJuggling_g20_c04,/train/SoccerJuggling/v_SoccerJuggling_g20_c04.avi,SoccerJuggling
v_SoccerJuggling_g15_c03,/train/SoccerJuggling/v_SoccerJuggling_g15_c03.avi,SoccerJuggling
v_SoccerJuggling_g04_c03,/train/SoccerJuggling/v_SoccerJuggling_g04_c03.avi,SoccerJuggling
v_SoccerJuggling_g14_c03,/train/SoccerJuggling/v_SoccerJuggling_g14_c03.avi,SoccerJuggling
v_SoccerJuggling_g11_c02,/train/SoccerJuggling/v_SoccerJuggling_g11_c02.avi,SoccerJuggling
v_SoccerJuggling_g13_c01,/train/SoccerJuggling/v_SoccerJuggling_g13_c01.avi,SoccerJuggling
v_SoccerJuggling_g19_c06,/train/SoccerJuggling/v_SoccerJuggling_g19_c06.avi,SoccerJuggling
v_SoccerJuggling_g10_c01,/train/SoccerJuggling/v_SoccerJuggling_g10_c01.avi,SoccerJuggling
v_SoccerJuggling_g20_c02,/train/SoccerJuggling/v_SoccerJuggling_g20_c02.avi,SoccerJuggling
v_SoccerJuggling_g01_c03,/train/SoccerJuggling/v_SoccerJuggling_g01_c03.avi,SoccerJuggling
v_SoccerJuggling_g25_c06,/train/SoccerJuggling/v_SoccerJuggling_g25_c06.avi,SoccerJuggling
v_SoccerJuggling_g19_c07,/train/SoccerJuggling/v_SoccerJuggling_g19_c07.avi,SoccerJuggling
v_SoccerJuggling_g07_c01,/train/SoccerJuggling/v_SoccerJuggling_g07_c01.avi,SoccerJuggling
