clip_name,clip_path,label
v_TennisSwing_g17_c04,/train/TennisSwing/v_TennisSwing_g17_c04.avi,TennisSwing
v_TennisSwing_g09_c07,/train/TennisSwing/v_TennisSwing_g09_c07.avi,TennisSwing
v_TennisSwing_g22_c04,/train/TennisSwing/v_TennisSwing_g22_c04.avi,TennisSwing
v_TennisSwing_g24_c02,/train/TennisSwing/v_TennisSwing_g24_c02.avi,TennisSwing
v_TennisSwing_g13_c04,/train/TennisSwing/v_TennisSwing_g13_c04.avi,TennisSwing
v_TennisSwing_g23_c06,/train/TennisSwing/v_TennisSwing_g23_c06.avi,TennisSwing
v_TennisSwing_g16_c04,/train/TennisSwing/v_TennisSwing_g16_c04.avi,TennisSwing
v_TennisSwing_g03_c06,/train/TennisSwing/v_TennisSwing_g03_c06.avi,TennisSwing
v_TennisSwing_g15_c05,/train/TennisSwing/v_TennisSwing_g15_c05.avi,TennisSwing
v_TennisSwing_g01_c07,/train/TennisSwing/v_TennisSwing_g01_c07.avi,TennisSwing
v_TennisSwing_g05_c06,/train/TennisSwing/v_TennisSwing_g05_c06.avi,TennisSwing
v_TennisSwing_g16_c06,/train/TennisSwing/v_TennisSwing_g16_c06.avi,TennisSwing
v_TennisSwing_g08_c03,/train/TennisSwing/v_TennisSwing_g08_c03.avi,TennisSwing
v_TennisSwing_g03_c07,/train/TennisSwing/v_TennisSwing_g03_c07.avi,TennisSwing
v_TennisSwing_g14_c07,/train/TennisSwing/v_TennisSwing_g14_c07.avi,TennisSwing
v_TennisSwing_g05_c05,/train/TennisSwing/v_TennisSwing_g05_c05.avi,TennisSwing
v_TennisSwing_g02_c05,/train/TennisSwing/v_TennisSwing_g02_c05.avi,TennisSwing
v_TennisSwing_g08_c02,/train/TennisSwing/v_TennisSwing_g08_c02.avi,TennisSwing
v_TennisSwing_g07_c03,/train/TennisSwing/v_TennisSwing_g07_c03.avi,TennisSwing
v_TennisSwing_g13_c02,/train/TennisSwing/v_TennisSwing_g13_c02.avi,TennisSwing
v_TennisSwing_g20_c03,/train/TennisSwing/v_TennisSwing_g20_c03.avi,TennisSwing
v_TennisSwing_g25_c01,/train/TennisSwing/v_TennisSwing_g25_c01.avi,TennisSwing
v_TennisSwing_g06_c04,/train/TennisSwing/v_TennisSwing_g06_c04.avi,TennisSwing
v_TennisSwing_g18_c04,/train/TennisSwing/v_TennisSwing_g18_c04.avi,TennisSwing
v_TennisSwing_g13_c01,/train/TennisSwing/v_TennisSwing_g13_c01.avi,TennisSwing
v_TennisSwing_g03_c01,/train/TennisSwing/v_TennisSwing_g03_c01.avi,TennisSwing
v_TennisSwing_g21_c04,/train/TennisSwing/v_TennisSwing_g21_c04.avi,TennisSwing
v_TennisSwing_g20_c05,/train/TennisSwing/v_TennisSwing_g20_c05.avi,TennisSwing
v_TennisSwing_g02_c07,/train/TennisSwing/v_TennisSwing_g02_c07.avi,TennisSwing
v_TennisSwing_g10_c03,/train/TennisSwing/v_TennisSwing_g10_c03.avi,TennisSwing
v_TennisSwing_g21_c01,/train/TennisSwing/v_TennisSwing_g21_c01.avi,TennisSwing
v_TennisSwing_g23_c02,/train/TennisSwing/v_TennisSwing_g23_c02.avi,TennisSwing
v_TennisSwing_g17_c01,/train/TennisSwing/v_TennisSwing_g17_c01.avi,TennisSwing
v_TennisSwing_g01_c02,/train/TennisSwing/v_TennisSwing_g01_c02.avi,TennisSwing
v_TennisSwing_g03_c03,/train/TennisSwing/v_TennisSwing_g03_c03.avi,TennisSwing
v_TennisSwing_g18_c06,/train/TennisSwing/v_TennisSwing_g18_c06.avi,TennisSwing
v_TennisSwing_g24_c04,/train/TennisSwing/v_TennisSwing_g24_c04.avi,TennisSwing
v_TennisSwing_g25_c03,/train/TennisSwing/v_TennisSwing_g25_c03.avi,TennisSwing
v_TennisSwing_g17_c06,/train/TennisSwing/v_TennisSwing_g17_c06.avi,TennisSwing
v_TennisSwing_g01_c05,/train/TennisSwing/v_TennisSwing_g01_c05.avi,TennisSwing
v_TennisSwing_g15_c04,/train/TennisSwing/v_TennisSwing_g15_c04.avi,TennisSwing
v_TennisSwing_g23_c01,/train/TennisSwing/v_TennisSwing_g23_c01.avi,TennisSwing
v_TennisSwing_g11_c03,/train/TennisSwing/v_TennisSwing_g11_c03.avi,TennisSwing
v_TennisSwing_g15_c02,/train/TennisSwing/v_TennisSwing_g15_c02.avi,TennisSwing
v_TennisSwing_g04_c01,/train/TennisSwing/v_TennisSwing_g04_c01.avi,TennisSwing
v_TennisSwing_g04_c04,/train/TennisSwing/v_TennisSwing_g04_c04.avi,TennisSwing
v_TennisSwing_g08_c05,/train/TennisSwing/v_TennisSwing_g08_c05.avi,TennisSwing
v_TennisSwing_g16_c07,/train/TennisSwing/v_TennisSwing_g16_c07.avi,TennisSwing
v_TennisSwing_g22_c03,/train/TennisSwing/v_TennisSwing_g22_c03.avi,TennisSwing
v_TennisSwing_g14_c05,/train/TennisSwing/v_TennisSwing_g14_c05.avi,TennisSwing
v_TennisSwing_g14_c02,/train/TennisSwing/v_TennisSwing_g14_c02.avi,TennisSwing
v_TennisSwing_g03_c04,/train/TennisSwing/v_TennisSwing_g03_c04.avi,TennisSwing
v_TennisSwing_g15_c01,/train/TennisSwing/v_TennisSwing_g15_c01.avi,TennisSwing
v_TennisSwing_g05_c02,/train/TennisSwing/v_TennisSwing_g05_c02.avi,TennisSwing
v_TennisSwing_g04_c06,/train/TennisSwing/v_TennisSwing_g04_c06.avi,TennisSwing
v_TennisSwing_g05_c01,/train/TennisSwing/v_TennisSwing_g05_c01.avi,TennisSwing
v_TennisSwing_g16_c03,/train/TennisSwing/v_TennisSwing_g16_c03.avi,TennisSwing
v_TennisSwing_g22_c05,/train/TennisSwing/v_TennisSwing_g22_c05.avi,TennisSwing
v_TennisSwing_g13_c03,/train/TennisSwing/v_TennisSwing_g13_c03.avi,TennisSwing
v_TennisSwing_g09_c04,/train/TennisSwing/v_TennisSwing_g09_c04.avi,TennisSwing
v_TennisSwing_g09_c02,/train/TennisSwing/v_TennisSwing_g09_c02.avi,TennisSwing
v_TennisSwing_g04_c05,/train/TennisSwing/v_TennisSwing_g04_c05.avi,TennisSwing
v_TennisSwing_g24_c06,/train/TennisSwing/v_TennisSwing_g24_c06.avi,TennisSwing
v_TennisSwing_g12_c03,/train/TennisSwing/v_TennisSwing_g12_c03.avi,TennisSwing
v_TennisSwing_g22_c01,/train/TennisSwing/v_TennisSwing_g22_c01.avi,TennisSwing
v_TennisSwing_g04_c02,/train/TennisSwing/v_TennisSwing_g04_c02.avi,TennisSwing
v_TennisSwing_g25_c05,/train/TennisSwing/v_TennisSwing_g25_c05.avi,TennisSwing
v_HorseRiding_g02_c04,/train/HorseRiding/v_HorseRiding_g02_c04.avi,HorseRiding
v_HorseRiding_g08_c04,/train/HorseRiding/v_HorseRiding_g08_c04.avi,HorseRiding
v_HorseRiding_g20_c02,/train/HorseRiding/v_HorseRiding_g20_c02.avi,HorseRiding
v_HorseRiding_g16_c01,/train/HorseRiding/v_HorseRiding_g16_c01.avi,HorseRiding
v_HorseRiding_g15_c03,/train/HorseRiding/v_HorseRiding_g15_c03.avi,HorseRiding
v_HorseRiding_g07_c02,/train/HorseRiding/v_HorseRiding_g07_c02.avi,HorseRiding
v_HorseRiding_g11_c03,/train/HorseRiding/v_HorseRiding_g11_c03.avi,HorseRiding
v_HorseRiding_g22_c03,/train/HorseRiding/v_HorseRiding_g22_c03.avi,HorseRiding
v_HorseRiding_g16_c02,/train/HorseRiding/v_HorseRiding_g16_c02.avi,HorseRiding
v_HorseRiding_g04_c05,/train/HorseRiding/v_HorseRiding_g04_c05.avi,HorseRiding
v_HorseRiding_g20_c07,/train/HorseRiding/v_HorseRiding_g20_c07.avi,HorseRiding
v_HorseRiding_g06_c04,/train/HorseRiding/v_HorseRiding_g06_c04.avi,HorseRiding
v_HorseRiding_g21_c02,/train/HorseRiding/v_HorseRiding_g21_c02.avi,HorseRiding
v_HorseRiding_g19_c06,/train/HorseRiding/v_HorseRiding_g19_c06.avi,HorseRiding
v_HorseRiding_g15_c06,/train/HorseRiding/v_HorseRiding_g15_c06.avi,HorseRiding
v_HorseRiding_g01_c01,/train/HorseRiding/v_HorseRiding_g01_c01.avi,HorseRiding
v_HorseRiding_g12_c06,/train/HorseRiding/v_HorseRiding_g12_c06.avi,HorseRiding
v_HorseRiding_g11_c01,/train/HorseRiding/v_HorseRiding_g11_c01.avi,HorseRiding
v_HorseRiding_g10_c02,/train/HorseRiding/v_HorseRiding_g10_c02.avi,HorseRiding
v_HorseRiding_g12_c04,/train/HorseRiding/v_HorseRiding_g12_c04.avi,HorseRiding
v_HorseRiding_g12_c01,/train/HorseRiding/v_HorseRiding_g12_c01.avi,HorseRiding
v_HorseRiding_g24_c06,/train/HorseRiding/v_HorseRiding_g24_c06.avi,HorseRiding
v_HorseRiding_g22_c05,/train/HorseRiding/v_HorseRiding_g22_c05.avi,HorseRiding
v_HorseRiding_g04_c06,/train/HorseRiding/v_HorseRiding_g04_c06.avi,HorseRiding
v_HorseRiding_g17_c06,/train/HorseRiding/v_HorseRiding_g17_c06.avi,HorseRiding
v_HorseRiding_g11_c04,/train/HorseRiding/v_HorseRiding_g11_c04.avi,HorseRiding
v_HorseRiding_g02_c02,/train/HorseRiding/v_HorseRiding_g02_c02.avi,HorseRiding
v_HorseRiding_g02_c07,/train/HorseRiding/v_HorseRiding_g02_c07.avi,HorseRiding
v_HorseRiding_g08_c03,/train/HorseRiding/v_HorseRiding_g08_c03.avi,HorseRiding
v_HorseRiding_g13_c04,/train/HorseRiding/v_HorseRiding_g13_c04.avi,HorseRiding
v_HorseRiding_g24_c07,/train/HorseRiding/v_HorseRiding_g24_c07.avi,HorseRiding
v_HorseRiding_g19_c03,/train/HorseRiding/v_HorseRiding_g19_c03.avi,HorseRiding
v_HorseRiding_g19_c02,/train/HorseRiding/v_HorseRiding_g19_c02.avi,HorseRiding
v_HorseRiding_g05_c07,/train/HorseRiding/v_HorseRiding_g05_c07.avi,HorseRiding
v_HorseRiding_g06_c02,/train/HorseRiding/v_HorseRiding_g06_c02.avi,HorseRiding
v_HorseRiding_g17_c04,/train/HorseRiding/v_HorseRiding_g17_c04.avi,HorseRiding
v_HorseRiding_g05_c04,/train/HorseRiding/v_HorseRiding_g05_c04.avi,HorseRiding
v_HorseRiding_g07_c01,/train/HorseRiding/v_HorseRiding_g07_c01.avi,HorseRiding
v_HorseRiding_g24_c05,/train/HorseRiding/v_HorseRiding_g24_c05.avi,HorseRiding
v_HorseRiding_g06_c07,/train/HorseRiding/v_HorseRiding_g06_c07.avi,HorseRiding
v_HorseRiding_g02_c03,/train/HorseRiding/v_HorseRiding_g02_c03.avi,HorseRiding
v_HorseRiding_g03_c04,/train/HorseRiding/v_HorseRiding_g03_c04.avi,HorseRiding
v_HorseRiding_g12_c07,/train/HorseRiding/v_HorseRiding_g12_c07.avi,HorseRiding
v_HorseRiding_g21_c01,/train/HorseRiding/v_HorseRiding_g21_c01.avi,HorseRiding
v_HorseRiding_g19_c04,/train/HorseRiding/v_HorseRiding_g19_c04.avi,HorseRiding
v_HorseRiding_g17_c02,/train/HorseRiding/v_HorseRiding_g17_c02.avi,HorseRiding
v_HorseRiding_g17_c03,/train/HorseRiding/v_HorseRiding_g17_c03.avi,HorseRiding
v_HorseRiding_g21_c06,/train/HorseRiding/v_HorseRiding_g21_c06.avi,HorseRiding
v_HorseRiding_g05_c06,/train/HorseRiding/v_HorseRiding_g05_c06.avi,HorseRiding
v_HorseRiding_g17_c01,/train/HorseRiding/v_HorseRiding_g17_c01.avi,HorseRiding
v_HorseRiding_g04_c07,/train/HorseRiding/v_HorseRiding_g04_c07.avi,HorseRiding
v_HorseRiding_g02_c06,/train/HorseRiding/v_HorseRiding_g02_c06.avi,HorseRiding
v_HorseRiding_g07_c04,/train/HorseRiding/v_HorseRiding_g07_c04.avi,HorseRiding
v_HorseRiding_g07_c07,/train/HorseRiding/v_HorseRiding_g07_c07.avi,HorseRiding
v_HorseRiding_g25_c06,/train/HorseRiding/v_HorseRiding_g25_c06.avi,HorseRiding
v_HorseRiding_g06_c03,/train/HorseRiding/v_HorseRiding_g06_c03.avi,HorseRiding
v_HorseRiding_g23_c04,/train/HorseRiding/v_HorseRiding_g23_c04.avi,HorseRiding
v_HorseRiding_g08_c05,/train/HorseRiding/v_HorseRiding_g08_c05.avi,HorseRiding
v_HorseRiding_g16_c04,/train/HorseRiding/v_HorseRiding_g16_c04.avi,HorseRiding
v_HorseRiding_g10_c07,/train/HorseRiding/v_HorseRiding_g10_c07.avi,HorseRiding
v_HorseRiding_g14_c04,/train/HorseRiding/v_HorseRiding_g14_c04.avi,HorseRiding
v_HorseRiding_g23_c05,/train/HorseRiding/v_HorseRiding_g23_c05.avi,HorseRiding
v_HorseRiding_g11_c07,/train/HorseRiding/v_HorseRiding_g11_c07.avi,HorseRiding
v_HorseRiding_g09_c06,/train/HorseRiding/v_HorseRiding_g09_c06.avi,HorseRiding
v_HorseRiding_g19_c01,/train/HorseRiding/v_HorseRiding_g19_c01.avi,HorseRiding
v_HorseRiding_g12_c03,/train/HorseRiding/v_HorseRiding_g12_c03.avi,HorseRiding
v_HorseRiding_g17_c05,/train/HorseRiding/v_HorseRiding_g17_c05.avi,HorseRiding
v_HorseRiding_g21_c03,/train/HorseRiding/v_HorseRiding_g21_c03.avi,HorseRiding
v_HorseRiding_g25_c01,/train/HorseRiding/v_HorseRiding_g25_c01.avi,HorseRiding
v_HorseRiding_g01_c05,/train/HorseRiding/v_HorseRiding_g01_c05.avi,HorseRiding
v_HorseRiding_g24_c02,/train/HorseRiding/v_HorseRiding_g24_c02.avi,HorseRiding
v_HorseRiding_g18_c02,/train/HorseRiding/v_HorseRiding_g18_c02.avi,HorseRiding
v_HorseRiding_g14_c07,/train/HorseRiding/v_HorseRiding_g14_c07.avi,HorseRiding
v_HorseRiding_g15_c04,/train/HorseRiding/v_HorseRiding_g15_c04.avi,HorseRiding
v_HorseRiding_g09_c04,/train/HorseRiding/v_HorseRiding_g09_c04.avi,HorseRiding
v_HorseRiding_g24_c03,/train/HorseRiding/v_HorseRiding_g24_c03.avi,HorseRiding
v_HorseRiding_g06_c01,/train/HorseRiding/v_HorseRiding_g06_c01.avi,HorseRiding
v_HorseRiding_g20_c05,/train/HorseRiding/v_HorseRiding_g20_c05.avi,HorseRiding
v_HorseRiding_g20_c01,/train/HorseRiding/v_HorseRiding_g20_c01.avi,HorseRiding
v_HorseRiding_g25_c03,/train/HorseRiding/v_HorseRiding_g25_c03.avi,HorseRiding
v_HorseRiding_g18_c04,/train/HorseRiding/v_HorseRiding_g18_c04.avi,HorseRiding
v_HorseRiding_g04_c03,/train/HorseRiding/v_HorseRiding_g04_c03.avi,HorseRiding
v_HorseRiding_g07_c05,/train/HorseRiding/v_HorseRiding_g07_c05.avi,HorseRiding
v_HorseRiding_g08_c06,/train/HorseRiding/v_HorseRiding_g08_c06.avi,HorseRiding
v_HorseRiding_g10_c05,/train/HorseRiding/v_HorseRiding_g10_c05.avi,HorseRiding
v_HorseRiding_g24_c04,/train/HorseRiding/v_HorseRiding_g24_c04.avi,HorseRiding
v_HorseRiding_g01_c07,/train/HorseRiding/v_HorseRiding_g01_c07.avi,HorseRiding
v_HorseRiding_g22_c02,/train/HorseRiding/v_HorseRiding_g22_c02.avi,HorseRiding
v_HorseRiding_g03_c03,/train/HorseRiding/v_HorseRiding_g03_c03.avi,HorseRiding
v_HorseRiding_g13_c03,/train/HorseRiding/v_HorseRiding_g13_c03.avi,HorseRiding
v_HorseRiding_g03_c05,/train/HorseRiding/v_HorseRiding_g03_c05.avi,HorseRiding
v_HorseRiding_g01_c02,/train/HorseRiding/v_HorseRiding_g01_c02.avi,HorseRiding
v_HorseRiding_g16_c05,/train/HorseRiding/v_HorseRiding_g16_c05.avi,HorseRiding
v_HorseRiding_g08_c01,/train/HorseRiding/v_HorseRiding_g08_c01.avi,HorseRiding
v_HorseRiding_g15_c02,/train/HorseRiding/v_HorseRiding_g15_c02.avi,HorseRiding
v_HorseRiding_g23_c02,/train/HorseRiding/v_HorseRiding_g23_c02.avi,HorseRiding
v_HorseRiding_g18_c01,/train/HorseRiding/v_HorseRiding_g18_c01.avi,HorseRiding
v_HorseRiding_g20_c06,/train/HorseRiding/v_HorseRiding_g20_c06.avi,HorseRiding
v_HorseRiding_g09_c02,/train/HorseRiding/v_HorseRiding_g09_c02.avi,HorseRiding
v_HorseRiding_g11_c05,/train/HorseRiding/v_HorseRiding_g11_c05.avi,HorseRiding
v_HorseRiding_g22_c07,/train/HorseRiding/v_HorseRiding_g22_c07.avi,HorseRiding
v_HorseRiding_g23_c06,/train/HorseRiding/v_HorseRiding_g23_c06.avi,HorseRiding
v_HorseRiding_g25_c07,/train/HorseRiding/v_HorseRiding_g25_c07.avi,HorseRiding
v_HorseRiding_g06_c05,/train/HorseRiding/v_HorseRiding_g06_c05.avi,HorseRiding
v_HorseRiding_g03_c07,/train/HorseRiding/v_HorseRiding_g03_c07.avi,HorseRiding
v_HorseRiding_g05_c01,/train/HorseRiding/v_HorseRiding_g05_c01.avi,HorseRiding
v_HorseRiding_g04_c02,/train/HorseRiding/v_HorseRiding_g04_c02.avi,HorseRiding
v_HorseRiding_g01_c06,/train/HorseRiding/v_HorseRiding_g01_c06.avi,HorseRiding
v_HorseRiding_g09_c05,/train/HorseRiding/v_HorseRiding_g09_c05.avi,HorseRiding
v_HorseRiding_g10_c04,/train/HorseRiding/v_HorseRiding_g10_c04.avi,HorseRiding
v_HorseRiding_g03_c02,/train/HorseRiding/v_HorseRiding_g03_c02.avi,HorseRiding
v_HorseRiding_g06_c06,/train/HorseRiding/v_HorseRiding_g06_c06.avi,HorseRiding
v_HorseRiding_g20_c04,/train/HorseRiding/v_HorseRiding_g20_c04.avi,HorseRiding
v_HorseRiding_g09_c01,/train/HorseRiding/v_HorseRiding_g09_c01.avi,HorseRiding
v_HorseRiding_g23_c03,/train/HorseRiding/v_HorseRiding_g23_c03.avi,HorseRiding
v_HorseRiding_g08_c02,/train/HorseRiding/v_HorseRiding_g08_c02.avi,HorseRiding
v_HorseRiding_g10_c06,/train/HorseRiding/v_HorseRiding_g10_c06.avi,HorseRiding
v_HorseRiding_g16_c06,/train/HorseRiding/v_HorseRiding_g16_c06.avi,HorseRiding
v_HorseRiding_g10_c03,/train/HorseRiding/v_HorseRiding_g10_c03.avi,HorseRiding
v_HorseRiding_g24_c01,/train/HorseRiding/v_HorseRiding_g24_c01.avi,HorseRiding
v_HorseRiding_g23_c01,/train/HorseRiding/v_HorseRiding_g23_c01.avi,HorseRiding
v_HorseRiding_g25_c05,/train/HorseRiding/v_HorseRiding_g25_c05.avi,HorseRiding
v_HorseRiding_g03_c06,/train/HorseRiding/v_HorseRiding_g03_c06.avi,HorseRiding
v_Basketball_g01_c05,/train/Basketball/v_Basketball_g01_c05.avi,Basketball
v_Basketball_g21_c01,/train/Basketball/v_Basketball_g21_c01.avi,Basketball
v_BasketballDunk_g24_c02,/train/Basketball/v_BasketballDunk_g24_c02.avi,Basketball
v_BasketballDunk_g05_c04,/train/Basketball/v_BasketballDunk_g05_c04.avi,Basketball
v_Basketball_g16_c05,/train/Basketball/v_Basketball_g16_c05.avi,Basketball
v_Basketball_g18_c03,/train/Basketball/v_Basketball_g18_c03.avi,Basketball
v_BasketballDunk_g03_c04,/train/Basketball/v_BasketballDunk_g03_c04.avi,Basketball
v_BasketballDunk_g02_c04,/train/Basketball/v_BasketballDunk_g02_c04.avi,Basketball
v_Basketball_g19_c02,/train/Basketball/v_Basketball_g19_c02.avi,Basketball
v_Basketball_g06_c03,/train/Basketball/v_Basketball_g06_c03.avi,Basketball
v_Basketball_g15_c02,/train/Basketball/v_Basketball_g15_c02.avi,Basketball
v_Basketball_g11_c04,/train/Basketball/v_Basketball_g11_c04.avi,Basketball
v_BasketballDunk_g25_c01,/train/Basketball/v_BasketballDunk_g25_c01.avi,Basketball
v_Basketball_g16_c02,/train/Basketball/v_Basketball_g16_c02.avi,Basketball
v_Basketball_g06_c04,/train/Basketball/v_Basketball_g06_c04.avi,Basketball
v_Basketball_g12_c05,/train/Basketball/v_Basketball_g12_c05.avi,Basketball
v_Basketball_g25_c07,/train/Basketball/v_Basketball_g25_c07.avi,Basketball
v_BasketballDunk_g05_c02,/train/Basketball/v_BasketballDunk_g05_c02.avi,Basketball
v_BasketballDunk_g10_c01,/train/Basketball/v_BasketballDunk_g10_c01.avi,Basketball
v_BasketballDunk_g10_c02,/train/Basketball/v_BasketballDunk_g10_c02.avi,Basketball
v_BasketballDunk_g11_c02,/train/Basketball/v_BasketballDunk_g11_c02.avi,Basketball
v_Basketball_g15_c03,/train/Basketball/v_Basketball_g15_c03.avi,Basketball
v_BasketballDunk_g23_c01,/train/Basketball/v_BasketballDunk_g23_c01.avi,Basketball
v_Basketball_g09_c05,/train/Basketball/v_Basketball_g09_c05.avi,Basketball
v_Basketball_g20_c02,/train/Basketball/v_Basketball_g20_c02.avi,Basketball
v_Basketball_g16_c04,/train/Basketball/v_Basketball_g16_c04.avi,Basketball
v_BasketballDunk_g18_c02,/train/Basketball/v_BasketballDunk_g18_c02.avi,Basketball
v_Basketball_g15_c04,/train/Basketball/v_Basketball_g15_c04.avi,Basketball
v_BasketballDunk_g23_c04,/train/Basketball/v_BasketballDunk_g23_c04.avi,Basketball
v_BasketballDunk_g14_c03,/train/Basketball/v_BasketballDunk_g14_c03.avi,Basketball
v_BasketballDunk_g24_c04,/train/Basketball/v_BasketballDunk_g24_c04.avi,Basketball
v_Basketball_g08_c04,/train/Basketball/v_Basketball_g08_c04.avi,Basketball
v_BasketballDunk_g20_c02,/train/Basketball/v_BasketballDunk_g20_c02.avi,Basketball
v_BasketballDunk_g18_c05,/train/Basketball/v_BasketballDunk_g18_c05.avi,Basketball
v_Basketball_g14_c03,/train/Basketball/v_Basketball_g14_c03.avi,Basketball
v_Basketball_g15_c06,/train/Basketball/v_Basketball_g15_c06.avi,Basketball
